Year,Cnty,AGIClss,Return,Exempt,MarJnt,Single,MarSep,HdHous,AGI,FedTI,VTI,NetVTax
2014,Bennington,0.01 - 4999,1663.0,1486.0,179.0,1356.0,20.0,108.0,3834295.43,86358.0,58929.0,3003.4811999999993
2014,Bennington,5000 - 9999,1584.0,1811.0,211.0,1196.0,13.0,164.0,11788659.03,526295.7,483418.7,16568.106099999994
2014,Bennington,10000 - 14999,1375.0,1946.0,228.0,931.0,20.0,196.0,17129366.07,2217989.0,2167815.0,71238.7793
2014,Bennington,15000 - 19999,1331.0,2182.0,260.0,804.0,21.0,246.0,23317901.03,5655834.0,5582969.0,183434.3085
2014,Bennington,20000 - 24999,1193.0,1962.0,219.0,719.0,26.0,229.0,26751367.03,9570826.0,9477872.0,305184.2261
2014,Bennington,25000 - 29999,1160.0,1940.0,241.0,678.0,35.0,206.0,31853592.050000004,14173719.0,13961296.0,451858.1404999999
2014,Bennington,30000 - 34999,1020.0,1812.0,244.0,565.0,29.0,182.0,33063264.01,16616422.0,16447306.0,529996.3569999997
2014,Bennington,35000 - 39999,817.0,1457.0,238.0,441.0,22.0,116.0,30629627.0,17006447.0,16806724.0,526786.5221
2014,Bennington,40000 - 44999,731.0,1330.0,252.0,360.0,26.0,93.0,30927675.020000003,18171985.0,18070681.0,564739.2765
2014,Bennington,45000 - 49999,602.0,1131.0,232.0,298.0,8.0,64.0,28549495.0,17690937.0,17485936.0,556658.0965
2014,Bennington,50000 - 59999,1062.0,2195.0,542.0,404.0,27.0,89.0,58044192.02,36388798.0,36026255.0,1172999.6996000002
2014,Bennington,60000 - 74999,1316.0,2930.0,835.0,388.0,18.0,75.0,88371792.04,58953775.0,58473112.0,1983741.471
2014,Bennington,75000 - 99999,1478.0,3587.0,1140.0,264.0,28.0,46.0,127535388.0,90235139.0,89506794.0,3051746.4870000007
2014,Bennington,100000 - 149999,1313.0,3352.0,1108.0,173.0,10.0,22.0,158507656.0,118222826.0,117925234.0,4613279.501500001
2014,Bennington,150000 +,1083.0,2766.0,899.0,159.0,6.0,19.0,388616158.03,308712211.0,325533790.0,18243113.0002
2014,Caledonia,Loss or None,175.0,271.0,76.0,88.0,6.0,5.0,-6700677.0,34628.0,54628.0,3786.0
2014,Caledonia,0.01 - 4999,1247.0,1111.0,130.0,1050.0,11.0,56.0,3070640.21,47013.0,55514.0,2065.0
2014,Caledonia,5000 - 9999,1262.0,1383.0,178.0,975.0,12.0,97.0,9656044.01,488962.0,476806.0,16923.672899999998
2014,Caledonia,10000 - 14999,1154.0,1661.0,209.0,768.0,15.0,162.0,14334317.01,1757650.25,1738632.25,60039.30389999999
2014,Caledonia,15000 - 19999,1034.0,1778.0,232.0,591.0,12.0,199.0,18066614.01,4162169.0,4122312.0,141941.8343
2014,Caledonia,20000 - 24999,1014.0,1778.0,256.0,562.0,23.0,173.0,22857088.02,7641156.0,7536886.0,260593.34870000012
2014,Caledonia,25000 - 29999,962.0,1710.0,260.0,521.0,21.0,160.0,26387457.58,11270771.57,11313193.57,398912.1924
2014,Caledonia,30000 - 34999,874.0,1596.0,255.0,470.0,13.0,136.0,28370322.0,13959387.0,13893322.0,484824.8312000001
2014,Caledonia,35000 - 39999,792.0,1463.0,257.0,384.0,25.0,126.0,29666349.0,16243452.0,16128733.0,559073.8994
2014,Caledonia,40000 - 44999,634.0,1264.0,261.0,284.0,15.0,74.0,26900899.0,15448907.0,15382942.0,533237.8590999999
2014,Caledonia,45000 - 49999,535.0,1066.0,229.0,230.0,22.0,54.0,25351919.0,15494129.0,15283984.0,534102.1481000001
2014,Caledonia,50000 - 59999,966.0,2170.0,565.0,286.0,22.0,93.0,52870060.01,32888809.0,32503969.0,1177372.2291
2014,Caledonia,60000 - 74999,1058.0,2598.0,750.0,214.0,13.0,81.0,70983044.0,46899275.0,46433019.0,1723174.1823000002
2014,Caledonia,75000 - 99999,1226.0,3103.0,1018.0,157.0,15.0,36.0,106065221.43,75925876.63,74972757.63,2876542.1265
2014,Caledonia,100000 - 149999,916.0,2408.0,809.0,88.0,4.0,15.0,109442586.01,83101642.0,82651358.0,3702640.9053000007
2014,Caledonia,150000 +,447.0,1152.0,388.0,51.0,2.0,6.0,125412060.01,104038550.0,106883564.0,6544397.934900002
2014,Chittenden,Loss or None,650.0,854.0,155.0,456.0,15.0,24.0,-90431085.0,11147.01,11812.01,296492.0
2014,Chittenden,0.01 - 4999,5454.0,3233.0,247.0,5008.0,30.0,169.0,14311393.12,536751.3400000001,432019.34,17082.8535
2014,Chittenden,5000 - 9999,5221.0,4289.0,312.0,4575.0,45.0,289.0,38692951.09,2834612.21,2556821.21,119450.3563
2014,Chittenden,10000 - 14999,4648.0,5337.0,461.0,3703.0,54.0,430.0,57868576.88,10569714.31,10210720.31,346388.8514000001
2014,Chittenden,15000 - 19999,4513.0,6327.0,533.0,3431.0,70.0,479.0,78941799.01,25109290.0,24673350.0,839628.0499999998
2014,Chittenden,20000 - 24999,4549.0,6282.0,542.0,3450.0,89.0,468.0,102598033.95000002,44162210.67,43546344.67,1490283.8522999994
2014,Chittenden,25000 - 29999,4572.0,6570.0,609.0,3376.0,83.0,504.0,125884274.4,64388404.28,63751661.28,2188326.9173999983
2014,Chittenden,30000 - 34999,4165.0,6048.0,609.0,3005.0,102.0,449.0,135078275.02,77219970.92,76559301.92,2651057.6034
2014,Chittenden,35000 - 39999,3948.0,5842.0,752.0,2749.0,86.0,361.0,147857974.12,90109888.0,89569673.0,3108124.9696999993
2014,Chittenden,40000 - 44999,3453.0,5310.0,713.0,2301.0,92.0,347.0,146622270.05,93983123.0,93248030.0,3247951.7915000007
2014,Chittenden,45000 - 49999,2955.0,4637.0,732.0,1867.0,74.0,282.0,140236074.04,92478922.0,91761122.0,3220529.7757
2014,Chittenden,50000 - 59999,5167.0,8701.0,1688.0,2904.0,106.0,469.0,283632753.51,191698519.47,190275430.47,7076991.0924
2014,Chittenden,60000 - 74999,6015.0,11832.0,2938.0,2542.0,106.0,429.0,404119046.03,278468214.0,276220034.0,10772761.15369999
2014,Chittenden,75000 - 99999,7916.0,18612.0,5549.0,1875.0,80.0,412.0,688003447.0699999,490261463.0,487024101.0,19249181.704099994
2014,Chittenden,100000 - 149999,8732.0,23329.0,7283.0,1108.0,55.0,286.0,1057152172.04,789268226.0,785023699.0,35758524.47009998
2014,Chittenden,150000 +,7333.0,20990.0,6358.0,757.0,43.0,175.0,2674502141.01,2192144183.0,2239946190.0,148274420.28310007
2014,Essex,Loss or None,44.0,67.0,19.0,25.0,0.0,0.0,-1133776.0,0.0,0.0,171.0
2014,Essex,0.01 - 4999,291.0,309.0,55.0,221.0,3.0,12.0,713251.78,8641.380000000001,7502.38,307.0
2014,Essex,5000 - 9999,263.0,330.0,58.0,175.0,5.0,25.0,1996649.01,53893.0,53893.0,1945.0
2014,Essex,10000 - 14999,254.0,379.0,59.0,157.0,6.0,32.0,3201325.3999999994,349233.0,341735.0,13004.8744
2014,Essex,15000 - 19999,264.0,462.0,73.0,139.0,4.0,48.0,4599007.0,960599.0,950862.0,32452.7834
2014,Essex,20000 - 24999,208.0,372.0,64.0,101.0,11.0,32.0,4652691.01,1465425.0,1470409.0,49940.9091
2014,Essex,25000 - 29999,191.0,354.0,70.0,85.0,4.0,32.0,5244047.0,2048014.0,2028452.0,69189.9087
2014,Essex,30000 - 34999,183.0,342.0,67.0,87.0,6.0,23.0,5922119.02,2859147.0,2838381.0,97286.3292
2014,Essex,35000 - 39999,153.0,301.0,65.0,67.0,3.0,18.0,5720922.0,3048303.0,3055034.0,108245.9947
2014,Essex,40000 - 44999,128.0,241.0,56.0,54.0,3.0,15.0,5452004.0,3147160.0,3106608.0,106317.1865
2014,Essex,45000 - 49999,92.0,192.0,48.0,30.0,2.0,12.0,4356616.0,2564701.0,2535301.0,88648.0
2014,Essex,50000 - 59999,167.0,373.0,99.0,48.0,4.0,16.0,9181514.0,5709691.0,5657459.0,207190.3942
2014,Essex,60000 - 74999,186.0,440.0,146.0,33.0,1.0,6.0,12592341.0,8536812.0,8390483.0,306900.2011
2014,Essex,75000 - 99999,220.0,543.0,196.0,19.0,2.0,3.0,19016635.01,13728420.0,13614632.0,499666.8691
2014,Essex,100000 - 149999,97.0,251.0,84.0,10.0,1.0,2.0,11309717.01,8688766.0,8653670.0,391973.4886
2014,Essex,150000 +,45.0,119.0,37.0,8.0,0.0,0.0,16121332.0,14152125.0,14487373.0,1034691.7732
2014,Franklin,Loss or None,217.0,332.0,92.0,115.0,5.0,5.0,-9028468.0,18392.0,25597.0,3027.0
2014,Franklin,0.01 - 4999,1735.0,1400.0,166.0,1466.0,13.0,90.0,4600335.34,32734.0,28884.0,1598.0
2014,Franklin,5000 - 9999,1822.0,1852.0,197.0,1455.0,21.0,149.0,13627770.52,680633.0,659772.0,23636.3295
2014,Franklin,10000 - 14999,1635.0,2286.0,270.0,1115.0,19.0,231.0,20361920.06,2854986.0,2859705.0,101620.0035
2014,Franklin,15000 - 19999,1616.0,2601.0,283.0,1031.0,19.0,283.0,28155540.32,7468753.31,7443540.31,258734.5708
2014,Franklin,20000 - 24999,1444.0,2363.0,293.0,869.0,30.0,252.0,32403816.71,11509286.71,11448152.71,394924.7506
2014,Franklin,25000 - 29999,1418.0,2362.0,290.0,836.0,31.0,261.0,38966589.02,17620083.0,17572446.0,615036.3474000002
2014,Franklin,30000 - 34999,1407.0,2403.0,336.0,823.0,33.0,215.0,45633828.06,23845003.0,23685692.0,824293.1998999999
2014,Franklin,35000 - 39999,1305.0,2276.0,318.0,742.0,35.0,210.0,48871569.02,28076647.0,27854576.0,976080.8472999998
2014,Franklin,40000 - 44999,1177.0,2130.0,353.0,618.0,28.0,178.0,49923000.0,30013977.0,29821547.0,1050491.6065
2014,Franklin,45000 - 49999,970.0,1852.0,351.0,474.0,30.0,115.0,45993755.01,28626261.0,28484867.0,1015265.4082
2014,Franklin,50000 - 59999,1620.0,3315.0,759.0,657.0,41.0,163.0,89119900.77000001,57497920.72,57166631.72,2106759.7231
2014,Franklin,60000 - 74999,1964.0,4651.0,1276.0,480.0,37.0,171.0,132038208.04,88572849.0,88003387.0,3312735.4865
2014,Franklin,75000 - 99999,2573.0,6758.0,2125.0,312.0,27.0,109.0,223147728.01,158775150.0,157843294.0,6054075.396900001
2014,Franklin,100000 - 149999,2164.0,6266.0,1983.0,137.0,16.0,28.0,257611530.18,195210558.0,194271167.0,8833075.361599999
2014,Franklin,150000 +,893.0,2521.0,801.0,70.0,2.0,20.0,235705392.01,196863211.0,200754107.0,12321772.5906
2014,Grand Isle,Loss or None,57.0,82.0,18.0,37.0,1.0,1.0,-8681867.0,0.0,0.0,126.0
2014,Grand Isle,0.01 - 4999,243.0,196.0,28.0,204.0,3.0,8.0,653093.02,10108.0,7017.0,265.0
2014,Grand Isle,5000 - 9999,254.0,238.0,20.0,212.0,4.0,18.0,1879661.01,103828.0,97309.0,3764.0
2014,Grand Isle,10000 - 14999,238.0,308.0,38.0,167.0,0.0,33.0,2982021.01,475036.0,457966.0,16273.3294
2014,Grand Isle,15000 - 19999,220.0,348.0,45.0,142.0,4.0,29.0,3844067.01,1010397.0,996953.0,34075.3453
2014,Grand Isle,20000 - 24999,238.0,369.0,44.0,153.0,7.0,34.0,5308975.0,1995341.0,1944500.0,65182.561100000006
2014,Grand Isle,25000 - 29999,198.0,321.0,49.0,122.0,3.0,24.0,5433920.0,2374808.0,2342496.0,80803.576
2014,Grand Isle,30000 - 34999,196.0,312.0,46.0,118.0,4.0,28.0,6329265.0,3357748.0,3337726.0,114786.20500000002
2014,Grand Isle,35000 - 39999,209.0,357.0,53.0,131.0,3.0,22.0,7823622.01,4507582.0,4466225.0,154175.4257
2014,Grand Isle,40000 - 44999,174.0,321.0,63.0,88.0,4.0,19.0,7381261.0,4309866.0,4262695.0,148918.279
2014,Grand Isle,45000 - 49999,135.0,249.0,53.0,67.0,2.0,13.0,6405867.0,3911448.0,3901104.0,135812.2102
2014,Grand Isle,50000 - 59999,258.0,511.0,125.0,105.0,6.0,22.0,14109863.0,9060532.0,9020112.0,333856.6391
2014,Grand Isle,60000 - 74999,304.0,653.0,200.0,84.0,5.0,15.0,20435163.0,13864892.0,13844044.0,502141.8281000001
2014,Grand Isle,75000 - 99999,384.0,898.0,318.0,49.0,5.0,12.0,33335000.0,23703742.0,23504183.0,886692.8259999999
2014,Grand Isle,100000 - 149999,395.0,966.0,348.0,37.0,2.0,8.0,47248357.0,35344376.0,35039102.0,1539322.8786
2014,Grand Isle,150000 +,275.0,665.0,239.0,29.0,2.0,5.0,94018956.0,79393848.0,80387874.0,5176287.9052
2014,Lamoille,Loss or None,196.0,287.0,75.0,112.0,7.0,2.0,-13593383.0,0.0,0.0,489.0
2014,Lamoille,0.01 - 4999,1014.0,814.0,98.0,861.0,11.0,44.0,2597967.2,75320.69,62451.69,2409.673
2014,Lamoille,5000 - 9999,1040.0,1002.0,96.0,856.0,17.0,71.0,7602157.14,502790.65,470524.65,16825.6148
2014,Lamoille,10000 - 14999,936.0,1233.0,125.0,678.0,17.0,116.0,11707158.49,1880432.92,1828415.92,62895.04520000002
2014,Lamoille,15000 - 19999,868.0,1292.0,130.0,598.0,12.0,128.0,15194709.01,4377744.0,4284730.0,149095.10169999994
2014,Lamoille,20000 - 24999,937.0,1450.0,152.0,629.0,20.0,136.0,21095320.03,8293904.0,8244252.0,284699.6159
2014,Lamoille,25000 - 29999,866.0,1404.0,148.0,555.0,17.0,146.0,23788992.0,11149012.0,11056824.0,384346.36910000007
2014,Lamoille,30000 - 34999,822.0,1341.0,185.0,497.0,17.0,123.0,26697870.03,14344575.0,14223043.0,490222.3106
2014,Lamoille,35000 - 39999,663.0,1102.0,171.0,398.0,19.0,75.0,24791952.01,14368584.0,14248482.0,489804.7248
2014,Lamoille,40000 - 44999,588.0,1029.0,170.0,338.0,12.0,68.0,24974521.0,15351498.0,15182624.0,530667.2193
2014,Lamoille,45000 - 49999,472.0,879.0,172.0,234.0,14.0,52.0,22412031.01,14067338.0,14010070.0,495470.6618
2014,Lamoille,50000 - 59999,779.0,1579.0,370.0,305.0,14.0,90.0,42708735.01000001,27525842.0,27159844.0,999073.2219999998
2014,Lamoille,60000 - 74999,999.0,2206.0,609.0,307.0,15.0,68.0,67097466.01000001,44788421.0,44451295.0,1687138.0954999996
2014,Lamoille,75000 - 99999,1156.0,2839.0,921.0,187.0,10.0,38.0,99892256.01,71146494.0,70332753.0,2717675.4408000004
2014,Lamoille,100000 - 149999,969.0,2496.0,809.0,136.0,7.0,17.0,116497601.0,87652115.0,87045767.0,3957512.4314
2014,Lamoille,150000 +,730.0,1978.0,632.0,77.0,4.0,17.0,323750842.0,263023622.0,269300638.0,17772981.3581
2014,Orange,Loss or None,217.0,301.0,64.0,145.0,4.0,4.0,-12732354.0,-173141.0,0.0,2163.0
2014,Orange,0.01 - 4999,1195.0,1044.0,162.0,974.0,11.0,48.0,3013776.02,62502.0,52022.0,2820.6941
2014,Orange,5000 - 9999,1165.0,1254.0,166.0,912.0,17.0,70.0,8709129.33,440393.52,415149.52,15102.500499999998
2014,Orange,10000 - 14999,1056.0,1421.0,170.0,735.0,22.0,129.0,13136906.01,1782825.0,1761379.0,60385.8113
2014,Orange,15000 - 19999,1020.0,1625.0,213.0,652.0,17.0,138.0,17882992.07,4839624.0,4797424.0,168841.50610000006
2014,Orange,20000 - 24999,932.0,1536.0,196.0,557.0,20.0,159.0,20969713.040000007,7438039.0,7383405.0,257320.3203
2014,Orange,25000 - 29999,993.0,1697.0,214.0,588.0,29.0,162.0,27307051.03,12373624.0,12261385.0,422597.3586000001
2014,Orange,30000 - 34999,896.0,1536.0,227.0,509.0,24.0,136.0,29086742.040000007,14873119.0,14722766.0,506226.42390000005
2014,Orange,35000 - 39999,808.0,1406.0,230.0,435.0,17.0,126.0,30234285.03,16856001.0,16820564.0,578473.5202
2014,Orange,40000 - 44999,718.0,1297.0,219.0,375.0,27.0,97.0,30523741.03,18290675.0,18130041.0,634620.8134000001
2014,Orange,45000 - 49999,553.0,1076.0,230.0,242.0,12.0,69.0,26226229.020000003,15979495.0,15883450.0,558633.3024
2014,Orange,50000 - 59999,1001.0,2085.0,538.0,364.0,21.0,78.0,54794014.47,34734050.46,34507626.43,1261099.8479
2014,Orange,60000 - 74999,1236.0,2832.0,823.0,318.0,14.0,81.0,83030143.02000001,55335956.0,54790604.0,2048805.6551
2014,Orange,75000 - 99999,1424.0,3421.0,1123.0,243.0,19.0,39.0,123002278.05,88306134.0,87492363.0,3387174.6329
2014,Orange,100000 - 149999,1112.0,2868.0,968.0,121.0,8.0,15.0,132130633.03,100394286.01,99834041.01,4519651.0932
2014,Orange,150000 +,588.0,1471.0,493.0,72.0,10.0,13.0,157924154.0,128304484.0,133451097.0,8156382.116400002
2014,Orleans,Loss or None,261.0,381.0,102.0,144.0,6.0,9.0,-8125295.0,0.0,4000.0,35625.0
2014,Orleans,0.01 - 4999,1307.0,1279.0,209.0,1022.0,10.0,66.0,3189539.01,54167.0,51035.0,2200.2057
2014,Orleans,5000 - 9999,1213.0,1411.0,198.0,898.0,17.0,100.0,9049083.2,361858.0,355582.0,13126.2701
2014,Orleans,10000 - 14999,1100.0,1678.0,243.0,684.0,12.0,161.0,13757142.04,1727855.0,1729367.0,60901.32860000001
2014,Orleans,15000 - 19999,1068.0,1810.0,214.0,648.0,20.0,186.0,18640369.01,4560822.0,4498289.0,154032.8083
2014,Orleans,20000 - 24999,1085.0,1872.0,252.0,621.0,16.0,196.0,24368390.02,8088301.0,8059685.0,277941.68820000003
2014,Orleans,25000 - 29999,929.0,1636.0,230.0,519.0,20.0,160.0,25440316.0,11091696.0,10980802.0,377304.91
2014,Orleans,30000 - 34999,784.0,1415.0,233.0,414.0,21.0,116.0,25450627.01,12684967.0,12574550.0,438833.6613
2014,Orleans,35000 - 39999,677.0,1323.0,254.0,320.0,14.0,89.0,25304740.0,13377130.0,13267756.0,461309.388
2014,Orleans,40000 - 44999,553.0,1084.0,209.0,258.0,12.0,74.0,23490267.0,13640247.0,13512498.0,469211.7779
2014,Orleans,45000 - 49999,527.0,1058.0,254.0,212.0,10.0,51.0,25022764.0,15080827.0,14968323.0,518270.1831000001
2014,Orleans,50000 - 59999,843.0,1825.0,493.0,268.0,15.0,67.0,46274923.0,28769928.0,28543285.0,1040535.5575
2014,Orleans,60000 - 74999,950.0,2261.0,716.0,180.0,9.0,45.0,63933607.01000001,42226903.0,41795305.0,1530393.7111999998
2014,Orleans,75000 - 99999,1028.0,2586.0,833.0,163.0,7.0,25.0,89049475.0,63709722.0,62996033.0,2424154.4862
2014,Orleans,100000 - 149999,660.0,1652.0,568.0,75.0,6.0,11.0,78193813.57,60043233.45,59399998.77,2694183.2808000003
2014,Orleans,150000 +,380.0,913.0,321.0,47.0,7.0,5.0,111499057.0,94176846.0,96964829.0,6169527.079800001
2014,Rutland,Loss or None,391.0,536.0,125.0,249.0,12.0,5.0,-14939441.0,0.0,11.0,365.0
2014,Rutland,0.01 - 4999,2887.0,2518.0,283.0,2438.0,27.0,139.0,7106403.0699999975,160068.16,131825.16,6094.0
2014,Rutland,5000 - 9999,2842.0,3065.0,293.0,2281.0,33.0,235.0,21291712.34,879914.29,850881.29,29438.642200000013
2014,Rutland,10000 - 14999,2592.0,3477.0,379.0,1888.0,32.0,293.0,32290677.14,4531715.0,4464566.0,151430.70409999992
2014,Rutland,15000 - 19999,2506.0,3713.0,411.0,1715.0,40.0,340.0,43765411.42000001,12297475.0,12195307.0,416946.89330000005
2014,Rutland,20000 - 24999,2336.0,3654.0,419.0,1523.0,56.0,338.0,52510281.07,20046706.0,19876815.0,678287.6003999996
2014,Rutland,25000 - 29999,2110.0,3214.0,378.0,1396.0,53.0,283.0,57892681.03999999,27984103.0,27800313.0,940852.4128
2014,Rutland,30000 - 34999,1933.0,3074.0,457.0,1194.0,44.0,238.0,62635526.03,33543252.0,33311325.0,1137418.0794000002
2014,Rutland,35000 - 39999,1634.0,2753.0,450.0,946.0,35.0,203.0,61150369.02,35149722.0,34857542.0,1202484.353
2014,Rutland,40000 - 44999,1362.0,2399.0,424.0,727.0,50.0,161.0,57816663.02,34969357.0,34652720.0,1181341.6415
2014,Rutland,45000 - 49999,1161.0,2124.0,445.0,576.0,33.0,107.0,55092459.01,34283582.0,34048466.0,1174505.6475
2014,Rutland,50000 - 59999,2008.0,3936.0,957.0,846.0,52.0,153.0,110194818.02,71844613.0,71183271.0,2570676.0493
2014,Rutland,60000 - 74999,2593.0,5545.0,1592.0,815.0,38.0,148.0,174138281.03000003,119050262.0,118379640.0,4438630.060599999
2014,Rutland,75000 - 99999,2868.0,6844.0,2216.0,525.0,24.0,103.0,247953508.04,179311246.0,178231746.0,6874703.5299
2014,Rutland,100000 - 149999,2327.0,5976.0,2030.0,229.0,13.0,55.0,277743145.0,212563090.0,211606482.0,9415212.1617
2014,Rutland,150000 +,1269.0,3258.0,1082.0,152.0,8.0,27.0,362187060.0,296550548.0,304539732.0,18255067.2223
2014,Washington,Loss or None,337.0,475.0,103.0,215.0,6.0,13.0,-17513463.0,119425.0,121207.0,5595.0
2014,Washington,0.01 - 4999,2148.0,1711.0,182.0,1857.0,17.0,92.0,5465010.68,200747.0,169165.0,6646.1154
2014,Washington,5000 - 9999,2185.0,2071.0,215.0,1830.0,27.0,113.0,16137617.73,965004.52,889165.52,31273.617800000004
2014,Washington,10000 - 14999,1933.0,2454.0,243.0,1469.0,36.0,185.0,24104017.44,3697193.0,3585948.0,128165.0128
2014,Washington,15000 - 19999,1780.0,2579.0,269.0,1253.0,34.0,224.0,31136742.02,9015035.0,8855705.0,307692.46949999995
2014,Washington,20000 - 24999,1813.0,2769.0,307.0,1207.0,37.0,262.0,40897108.02,15781190.0,15638800.0,534737.3617
2014,Washington,25000 - 29999,1637.0,2458.0,272.0,1084.0,41.0,240.0,44937523.36,21686056.0,21525921.0,746115.0656999997
2014,Washington,30000 - 34999,1708.0,2688.0,333.0,1073.0,50.0,252.0,55432969.34,30031111.31,29806854.31,1029151.5393000004
2014,Washington,35000 - 39999,1550.0,2517.0,335.0,945.0,47.0,223.0,58065564.61000001,34194730.0,33881353.0,1172329.2975
2014,Washington,40000 - 44999,1395.0,2347.0,381.0,804.0,44.0,166.0,59175068.02,36764529.0,36566512.0,1276511.7779999995
2014,Washington,45000 - 49999,1240.0,2149.0,343.0,681.0,51.0,165.0,58787228.03,38066299.0,37820079.0,1322204.8134
2014,Washington,50000 - 59999,2019.0,3767.0,796.0,969.0,51.0,203.0,110671120.04,73369000.0,72599174.0,2695664.1071
2014,Washington,60000 - 74999,2330.0,5030.0,1347.0,764.0,34.0,185.0,156547589.14,106475670.0,105649739.0,4040618.261
2014,Washington,75000 - 99999,3013.0,7410.0,2358.0,504.0,28.0,123.0,261674377.01,187905087.0,186235724.0,7204497.555199998
2014,Washington,100000 - 149999,2814.0,7380.0,2424.0,305.0,19.0,66.0,336674731.35,255346863.09,254025469.31,11614141.891200002
2014,Washington,150000 +,1784.0,4724.0,1552.0,178.0,22.0,32.0,706879598.0,583292076.0,593602356.0,33591506.813
2014,Windham,Loss or None,335.0,473.0,105.0,213.0,4.0,13.0,-22491108.0,17624.0,17624.0,3078.0
2014,Windham,0.01 - 4999,1744.0,1505.0,175.0,1481.0,17.0,71.0,4465260.8,104523.0,94025.0,4176.3104
2014,Windham,5000 - 9999,1827.0,2000.0,198.0,1452.0,33.0,144.0,13663309.54,573622.0800000001,553683.0800000001,19214.5403
2014,Windham,10000 - 14999,1749.0,2445.0,260.0,1224.0,36.0,229.0,21803401.46,2889945.88,2864310.88,97892.6807
2014,Windham,15000 - 19999,1590.0,2449.0,269.0,1064.0,31.0,226.0,27830983.270000003,7579440.220000002,7564232.220000002,256704.2067
2014,Windham,20000 - 24999,1535.0,2403.0,294.0,990.0,26.0,225.0,34595868.02000001,12815696.97,12704945.97,426650.5925999999
2014,Windham,25000 - 29999,1484.0,2407.0,333.0,888.0,34.0,229.0,40809495.05,18520906.0,18310453.0,612230.5259
2014,Windham,30000 - 34999,1261.0,2077.0,297.0,756.0,28.0,180.0,40919748.04,21453273.0,21273140.0,712860.3504000001
2014,Windham,35000 - 39999,1144.0,2002.0,331.0,630.0,38.0,145.0,42835841.0,24258482.0,24020788.0,803359.7697000002
2014,Windham,40000 - 44999,906.0,1646.0,309.0,461.0,36.0,100.0,38436458.01000001,22720182.0,22441305.0,748923.7221
2014,Windham,45000 - 49999,823.0,1536.0,299.0,398.0,26.0,100.0,39018586.01,24038884.0,23890121.0,827310.2032000001
2014,Windham,50000 - 59999,1427.0,2895.0,689.0,563.0,29.0,146.0,78199928.00999999,49809786.0,49281620.0,1691629.5280000002
2014,Windham,60000 - 74999,1590.0,3465.0,994.0,474.0,35.0,87.0,106843541.03,71893999.0,71107898.0,2550932.8878
2014,Windham,75000 - 99999,1813.0,4336.0,1395.0,342.0,22.0,54.0,156804907.01,111318481.0,110158758.0,4070548.6608
2014,Windham,100000 - 149999,1577.0,3863.0,1277.0,244.0,18.0,38.0,189505484.03,143360636.0,142841357.0,6050579.2729
2014,Windham,150000 +,1020.0,2464.0,833.0,159.0,9.0,19.0,302599112.02,247325824.0,257468082.0,14790163.632800005
2014,Windsor,Loss or None,442.0,664.0,167.0,246.0,15.0,14.0,-51906935.0,50545.0,55384.0,3942.0
2014,Windsor,0.01 - 4999,2330.0,1789.0,203.0,2025.0,17.0,85.0,5778291.23,132456.0,123685.0,5551.2918
2014,Windsor,5000 - 9999,2305.0,2417.0,268.0,1811.0,35.0,191.0,17127373.03,999046.0,897611.0,32222.35200000001
2014,Windsor,10000 - 14999,2050.0,2816.0,365.0,1394.0,40.0,251.0,25489777.47000001,3438836.42,3309177.42,112615.3757
2014,Windsor,15000 - 19999,1809.0,2714.0,325.0,1196.0,41.0,247.0,31657580.1,8514230.0,8329278.0,283319.9134
2014,Windsor,20000 - 24999,1771.0,2795.0,351.0,1103.0,55.0,262.0,39832002.85,14622911.2,14430773.2,489175.53080000007
2014,Windsor,25000 - 29999,1752.0,2750.0,341.0,1098.0,48.0,265.0,48070598.08,22439371.18,22130437.18,755464.1546999998
2014,Windsor,30000 - 34999,1658.0,2735.0,401.0,984.0,33.0,240.0,53892111.08,28001615.01,27781464.01,960870.8991999999
2014,Windsor,35000 - 39999,1359.0,2282.0,370.0,784.0,45.0,160.0,50770500.03,28978867.0,28743447.0,1002500.8944999998
2014,Windsor,40000 - 44999,1245.0,2137.0,382.0,675.0,49.0,139.0,52720265.05,32169479.0,31822951.0,1103844.6861
2014,Windsor,45000 - 49999,1109.0,1991.0,386.0,559.0,35.0,129.0,52645274.03,33054241.0,32742453.0,1150596.3097
2014,Windsor,50000 - 59999,1921.0,3760.0,887.0,796.0,59.0,179.0,105295967.46,67931735.0,67409111.0,2459278.4332999988
2014,Windsor,60000 - 74999,2152.0,4615.0,1315.0,653.0,34.0,150.0,144574861.58999997,97821958.0,97109154.0,3677278.1311999992
2014,Windsor,75000 - 99999,2811.0,6657.0,2138.0,530.0,39.0,104.0,243911471.06,174494154.0,172961702.0,6676398.6675999975
2014,Windsor,100000 - 149999,2374.0,6060.0,1994.0,300.0,18.0,62.0,283376961.06999993,211099032.0,210328583.0,9379359.2444
2014,Windsor,150000 +,1913.0,4928.0,1618.0,236.0,13.0,46.0,596900579.02,486252967.0,506496528.0,29841358.19170001
2014,Suppressed/Not Stated,Loss or None,70.0,101.0,29.0,41.0,0.0,0.0,-5351055.0,0.0,0.0,41.0
2014,Suppressed/Not Stated,0.01 - 4999,3.0,2.0,0.0,3.0,0.0,0.0,5483.0,0.0,0.0,0.0
